pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-08-15,94.0,1.36,6.18,"Parker, Mitchell",681082,680730,,called_strike,,,,,7,Bryson Stott strikes out swinging.,R,L,L,PHI,WSH,S,,,0,1,2024,0.27,1.42,-0.5,1.64,,,,2,3,Bot,,,,,660688,,,-5.459091586131026,-136.4918627101896,-9.218936436176024,4.593273414228734,32.358422049250805,-12.564640208453506,3.32,1.63,,,,94.7,2232,7.0,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.54,,,,,,,,26,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,154,0.0,-0.024,,
FF,2024-08-15,93.8,1.52,6.22,"Parker, Mitchell",681082,680730,,called_strike,,,,,12,Bryson Stott strikes out swinging.,R,L,L,PHI,WSH,S,,,0,0,2024,0.26,1.44,0.13,3.58,,,,2,3,Bot,,,,,660688,,,-4.191511733299473,-136.50351943544703,-4.277543932046526,4.236515485643143,32.473715559538846,-13.444164705024308,3.44,1.7,,,,94.3,2194,6.8,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.75,,,,,,,,26,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,158,0.0,-0.015,,
FS,2024-08-15,86.1,2.02,5.95,"Parker, Mitchell",592663,680730,strikeout,swinging_strike,,,,,12,J.T. Realmuto strikes out swinging.,R,R,L,PHI,WSH,S,2,,0,2,2024,0.38,0.82,1.06,3.01,,,,1,3,Bot,,,,,660688,,,-3.100901657480944,-125.40017197672996,-2.385749909825344,4.640359112487855,26.43099590613662,-23.31837873964899,3.7,1.73,,,,86.8,828,6.8,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.7,,0.0,0.0,1,0,0,,25,3,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,138,-0.005,-0.104,68.00507,8.43506
FF,2024-08-15,94.1,1.51,6.13,"Parker, Mitchell",592663,680730,,foul,,,,,6,J.T. Realmuto strikes out swinging.,R,R,L,PHI,WSH,S,,,0,1,2024,0.28,1.52,0.6,2.43,,,,1,3,Bot,,,,,660688,,,-2.998990494295215,-136.8134519815609,-7.324765052199354,4.194289909653254,31.092303905904203,-11.680762706012755,3.7,1.73,208,74.8,24,95.1,2258,7.0,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.49,,,,,,,,25,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,160,0.0,-0.036,70.53463,7.39454
FF,2024-08-15,94.6,1.53,6.11,"Parker, Mitchell",592663,680730,,foul,,,,,5,J.T. Realmuto strikes out swinging.,R,R,L,PHI,WSH,S,,,0,0,2024,0.41,1.51,-0.16,2.39,,,,1,3,Bot,,,,,660688,,,-5.448430210619771,-137.47359494998577,-7.515002927940043,6.438356979230839,31.25011035605259,-11.505065712421732,3.7,1.73,195,75.3,60,96.3,2309,7.4,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.1,,,,,,,,25,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,157,0.0,-0.024,73.23288,7.95584
FF,2024-08-15,93.9,1.05,6.32,"Parker, Mitchell",592206,680730,strikeout,foul_tip,,,,,9,Nick Castellanos strikes out on a foul tip.,R,R,L,PHI,WSH,S,2,,2,2,2024,0.25,1.65,0.46,2.03,,,,0,3,Bot,,,,,660688,,,-2.107269616909764,-136.40732920991,-9.028292893905643,3.6327226208163967,31.65365626624217,-9.80270209091947,3.87,1.8,,,,94.2,2277,6.7,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.8,,0.0,0.0,1,0,0,,24,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,157,-0.007,-0.205,73.96586,7.50928
FS,2024-08-15,86.9,2.19,5.79,"Parker, Mitchell",592206,680730,,ball,,,,,13,Nick Castellanos strikes out on a foul tip.,R,R,L,PHI,WSH,B,,,1,2,2024,0.57,0.85,-0.22,0.82,,,,0,3,Bot,,,,,660688,,,-7.023677945940972,-126.1637589738328,-7.489089037364437,7.544162527847282,26.97441514015304,-21.75277230252496,4.0,1.98,,,,87.8,1049,7.1,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.38,,,,,,,,24,4,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,136,0.0,0.036,,
FF,2024-08-15,95.0,1.11,6.26,"Parker, Mitchell",592206,680730,,ball,,,,,12,Nick Castellanos strikes out on a foul tip.,R,R,L,PHI,WSH,B,,,0,2,2024,0.22,1.5,0.82,4.95,,,,0,3,Bot,,,,,660688,,,-1.2748055514831536,-138.36513272688265,-1.1091707719691315,3.13373287442675,34.1436039064665,-12.973597485683412,3.87,1.8,,,,95.4,2326,6.7,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.79,,,,,,,,24,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,159,0.0,0.02,,
CU,2024-08-15,81.6,2.15,5.83,"Parker, Mitchell",592206,680730,,foul,,,,,14,Nick Castellanos strikes out on a foul tip.,R,R,L,PHI,WSH,S,,,0,1,2024,-0.14,-0.25,1.07,1.71,,,,0,3,Bot,,,,,660688,,,-2.1615762424883838,-118.90824120969155,-2.2590004381349926,-0.9048392500755262,22.433465544677983,-34.314183517293095,3.87,1.8,169,66.1,37,82.3,2215,6.6,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.86,,,,,,,,24,2,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,329,0.0,-0.047,60.29306,8.3581
CU,2024-08-15,82.2,1.84,5.95,"Parker, Mitchell",592206,680730,,foul,,,,,9,Nick Castellanos strikes out on a foul tip.,R,R,L,PHI,WSH,S,,,0,0,2024,-0.09,-0.55,0.46,2.16,,,,0,3,Bot,,,,,660688,,,-2.994657404159746,-119.69467818645929,-0.963670198827938,-0.2464310597657235,23.925745689643684,-37.47733526391695,3.87,1.8,,,,82.8,2176,6.7,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.8,,,,,,,,24,1,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,320,0.0,-0.032,71.70604,8.56124
FF,2024-08-15,95.4,-2.14,5.35,"Wheeler, Zack",682928,554430,strikeout,foul_tip,,,,,1,CJ Abrams strikes out on a foul tip.,R,L,R,PHI,WSH,S,2,,1,2,2024,-0.83,1.29,-0.72,3.07,,,,2,3,Top,,,,,592663,,,5.710788232468843,-138.82658367199284,-3.317416059487841,-12.064403817200644,31.23467627580649,-14.930980774152202,3.49,1.57,,,,97.1,2556,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.22,,0.0,0.0,1,0,0,,23,6,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,225,0.006,-0.071,76.32679,7.41501
FS,2024-08-15,86.4,-2.11,5.39,"Wheeler, Zack",682928,554430,,foul,,,,,4,CJ Abrams strikes out on a foul tip.,R,L,R,PHI,WSH,S,,,1,2,2024,-0.65,0.2,-0.59,2.37,,,,2,3,Top,,,,,592663,,,5.016129629720852,-125.87755663154228,-1.4851437110386323,-7.860553441957333,22.85771077535358,-29.907385722450325,3.49,1.57,176,71.7,62,88.3,1493,7.2,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.34,,,,,,,,23,5,Split-Finger,4,0,0,4,0,4,0,4,Standard,Standard,242,0.0,0.0,71.568,6.86647
SI,2024-08-15,94.9,-2.14,5.31,"Wheeler, Zack",682928,554430,,ball,,,,,11,CJ Abrams strikes out on a foul tip.,R,L,R,PHI,WSH,B,,,0,2,2024,-1.38,0.38,-0.68,3.85,,,,2,3,Top,,,,,592663,,,7.029436212220598,-138.02814847581135,1.0146941873767732,-19.154836102675283,29.057022578934845,-27.76819901606904,3.54,1.68,,,,96.9,2234,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.19,,,,,,,,23,4,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,229,0.0,0.01,,
FS,2024-08-15,87.3,-2.12,5.34,"Wheeler, Zack",682928,554430,,foul,,,,,13,CJ Abrams strikes out on a foul tip.,R,L,R,PHI,WSH,S,,,0,2,2024,-1.38,0.36,-0.05,1.18,,,,2,3,Top,,,,,592663,,,7.979581546485094,-126.89563861137684,-4.693663633870929,-16.515381182983504,25.03925848142659,-27.556095118025542,3.49,1.57,2,57.4,-32,89.2,1626,7.5,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.05,,,,,,,,23,3,Split-Finger,4,0,0,4,0,4,0,4,Standard,Standard,238,0.0,0.0,74.57775,8.735
FS,2024-08-15,86.2,-2.09,5.38,"Wheeler, Zack",682928,554430,,swinging_strike,,,,,7,CJ Abrams strikes out on a foul tip.,R,L,R,PHI,WSH,S,,,0,1,2024,-1.29,0.4,-0.76,1.93,,,,2,3,Top,,,,,592663,,,5.909451439038068,-125.46729280660756,-2.833403143886412,-14.853597389863818,24.851169165180583,-27.60871065058609,3.49,1.57,,,,87.9,1566,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.19,,,,,,,,23,2,Split-Finger,4,0,0,4,0,4,0,4,Standard,Standard,237,0.0,-0.024,77.15767,8.41353
FS,2024-08-15,85.7,-2.13,5.38,"Wheeler, Zack",682928,554430,,called_strike,,,,,9,CJ Abrams strikes out on a foul tip.,R,L,R,PHI,WSH,S,,,0,0,2024,-0.97,0.27,0.62,1.69,,,,2,3,Top,,,,,592663,,,8.60414526490468,-124.47715443001478,-2.984763673494764,-11.860364360757917,26.721376128124,-28.91576947765033,3.62,1.63,,,,86.9,1508,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.19,,,,,,,,23,1,Split-Finger,4,0,0,4,0,4,0,4,Standard,Standard,246,0.0,-0.015,,
ST,2024-08-15,83.4,-2.27,5.33,"Wheeler, Zack",696285,554430,field_out,hit_into_play,,,,,5,"Jacob Young grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,PHI,WSH,X,6,ground_ball,0,1,2024,0.87,0.01,-0.07,2.44,,,,1,3,Top,108.0,146.0,,,592663,,,3.407967307805061,-121.46442175569402,-0.2254379192243153,8.026257674058291,23.182282143904324,-32.22900979665425,3.28,1.51,5,96.9,-27,84.8,2512,7.1,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.42,0.126,0.156,0.0,1,0,0,2,22,2,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,69,0.011,-0.14,66.00835,6.96172
FF,2024-08-15,94.4,-2.24,5.38,"Wheeler, Zack",696285,554430,,called_strike,,,,,1,"Jacob Young grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,PHI,WSH,S,,,0,0,2024,-0.92,1.12,-0.66,3.13,,,,1,3,Top,,,,,592663,,,6.286548348562528,-137.35802574643458,-2.723652261398384,-13.001505123659063,29.016876188493235,-17.60148723836613,3.28,1.5,,,,96.3,2273,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.25,,,,,,,,22,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,226,0.0,-0.024,,
CU,2024-08-15,81.8,-2.23,5.47,"Wheeler, Zack",677588,554430,strikeout,swinging_strike,,,,,13,José Tena strikes out swinging.,R,L,R,PHI,WSH,S,2,,1,2,2024,0.73,-0.66,-0.92,1.46,,,,0,3,Top,,,,,592663,,,1.5664192726219517,-119.1742983772298,-1.25890985303957,6.699664587295612,21.30700090200787,-38.49380439915454,3.35,1.59,,,,83.5,2731,7.2,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.31,,0.0,0.0,1,0,0,,21,4,Curveball,4,0,0,4,0,4,0,4,Standard,Standard,60,0.017,-0.169,62.20684,7.30778
CU,2024-08-15,83.2,-2.16,5.42,"Wheeler, Zack",677588,554430,,swinging_strike,,,,,14,José Tena strikes out swinging.,R,L,R,PHI,WSH,S,,,1,1,2024,0.41,-0.38,0.81,1.35,,,,0,3,Top,,,,,592663,,,6.0883288892571645,-121.04594221450164,-2.1872038333762536,2.959387568625833,22.293722733469217,-35.71089407199966,3.35,1.59,,,,84.5,2581,7.0,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.46,,,,,,,,21,3,Curveball,4,0,0,4,0,4,0,4,Standard,Standard,61,0.0,-0.049,78.80327,7.66936
FF,2024-08-15,94.5,-2.15,5.35,"Wheeler, Zack",677588,554430,,ball,,,,,1,José Tena strikes out swinging.,R,L,R,PHI,WSH,B,,,0,1,2024,-0.84,0.81,-0.57,3.41,,,,0,3,Top,,,,,592663,,,6.107631243975445,-137.62416423156444,-1.251813554908841,-12.01373032938088,28.07821365175729,-21.76441368341621,3.42,1.63,,,,96.6,2035,7.2,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.26,,,,,,,,21,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,230,0.0,0.021,,
FF,2024-08-15,94.0,-2.24,5.43,"Wheeler, Zack",677588,554430,,called_strike,,,,,6,José Tena strikes out swinging.,R,L,R,PHI,WSH,S,,,0,0,2024,-0.87,0.93,0.52,2.5,,,,0,3,Top,,,,,592663,,,9.254123542823034,-136.63050086052357,-4.0443549364705085,-12.861294497755177,27.83166653083375,-19.74402022808141,3.34,1.65,,,,96.0,2121,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.18,,,,,,,,21,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,228,0.0,-0.032,,
CU,2024-08-15,80.0,1.82,6.1,"Parker, Mitchell",664761,680730,field_out,hit_into_play,,,,,2,Alec Bohm lines out to center fielder Jacob Young.,R,R,L,PHI,WSH,X,8,line_drive,0,0,2024,-0.52,-0.37,-0.08,3.36,,,547180,2,2,Bot,135.82,82.61,,,660688,,,-3.2211817071756816,-116.57087254165928,1.3305937025812684,-4.194578398223297,21.22611329225771,-35.98916231559881,3.62,1.64,291,83.6,25,80.6,2184,6.6,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.95,0.18,0.178,0.0,1,0,0,3,20,1,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,320,-0.009,-0.232,72.60401,6.75844
FF,2024-08-15,94.4,1.35,6.18,"Parker, Mitchell",547180,680730,walk,ball,,,,,11,Bryce Harper walks.,R,L,L,PHI,WSH,B,,,3,2,2024,0.17,1.36,-1.35,3.43,,,,2,2,Bot,,,,,660688,,,-7.496635792034308,-137.19225388121745,-4.495863979822403,3.868892152147129,31.84386212211533,-14.205488981762723,3.26,1.68,,,,95.3,2230,7.0,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.54,,0.690281,0.7,1,0,0,,19,6,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,158,0.005,0.101,,
SL,2024-08-15,86.5,2.13,5.53,"Parker, Mitchell",547180,680730,,ball,,,,,13,Bryce Harper walks.,R,L,L,PHI,WSH,B,,,2,2,2024,-0.58,-0.15,-2.47,0.22,,,,2,2,Bot,,,,,660688,,,-9.8721369522748,-125.37165395940488,-6.033958441534077,-3.613809852457591,30.569286721523067,-32.43670267536585,3.26,1.73,,,,86.5,2227,7.0,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.51,,,,,,,,19,5,Slider,4,0,4,0,0,4,4,0,Standard,Standard,327,0.0,0.043,,
SL,2024-08-15,84.7,1.79,5.89,"Parker, Mitchell",547180,680730,,swinging_strike,,,,,7,Bryce Harper walks.,R,L,L,PHI,WSH,S,,,2,1,2024,-0.8,-0.13,-0.82,2.15,,,,2,2,Bot,,,,,660688,,,-4.5488453755819895,-123.294381551937,-2.093208841705992,-7.126311225426681,26.532199347606536,-33.27386205690721,3.26,1.68,,,,85.2,2196,6.8,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.73,,,,,,,,19,4,Slider,4,0,4,0,0,4,4,0,Standard,Standard,318,0.0,-0.032,80.01213,8.09257
FF,2024-08-15,94.5,1.5,6.22,"Parker, Mitchell",547180,680730,,ball,,,,,11,Bryce Harper walks.,R,L,L,PHI,WSH,B,,,1,1,2024,0.34,1.38,-0.28,3.82,,,,2,2,Bot,,,,,660688,,,-5.386200420573311,-137.51363871250393,-3.6499254075009135,5.463816914724148,30.773811043496757,-14.05582386587787,3.26,1.8,,,,94.7,2225,6.4,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,54.09,,,,,,,,19,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,155,0.0,0.024,,
FF,2024-08-15,94.9,1.0,6.27,"Parker, Mitchell",547180,680730,,ball,,,,,11,Bryce Harper walks.,R,L,L,PHI,WSH,B,,,0,1,2024,0.33,1.49,-0.45,3.64,,,,2,2,Bot,,,,,660688,,,-4.5797402531239575,-138.11307166851654,-4.595458748323116,5.2556280170405945,30.4989764635651,-12.30122223456311,3.34,1.73,,,,95.7,2291,6.7,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.76,,,,,,,,19,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,164,0.0,0.012,,
FF,2024-08-15,95.3,1.48,6.24,"Parker, Mitchell",547180,680730,,called_strike,,,,,11,Bryce Harper walks.,R,L,L,PHI,WSH,S,,,0,0,2024,0.27,1.45,-0.1,3.66,,,,2,2,Bot,,,,,660688,,,-4.779102682039945,-138.72347566557093,-4.418550149643663,4.502023366107458,31.267532315072547,-12.663874427085362,3.39,1.78,,,,96.1,2302,6.7,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.78,,,,,,,,19,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,157,0.0,-0.015,,
FF,2024-08-15,94.2,1.32,6.24,"Parker, Mitchell",607208,680730,strikeout,swinging_strike,,,,,11,Trea Turner strikes out swinging.,R,R,L,PHI,WSH,S,2,,2,2,2024,0.33,1.43,-0.33,3.65,,,,1,2,Bot,,,,,660688,,,-5.072400416745036,-137.06735391376557,-4.2349084120501646,5.302866852162366,30.214480969199084,-13.467987100799675,3.48,1.69,,,,95.2,2231,6.9,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.65,,0.0,0.0,1,0,0,,18,6,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,157,-0.006,-0.143,65.74815,6.21997
FS,2024-08-15,85.9,2.04,5.97,"Parker, Mitchell",607208,680730,,ball,,,,,12,Trea Turner strikes out swinging.,R,R,L,PHI,WSH,B,,,1,2,2024,0.28,0.96,1.69,3.24,,,,1,2,Bot,,,,,660688,,,-1.426581863369238,-125.14331963873556,-2.142389063190912,3.239855898077748,26.693653497686675,-21.918679656974245,3.44,1.68,,,,86.4,810,6.7,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.81,,,,,,,,18,5,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,136,0.0,0.026,,
FF,2024-08-15,94.2,1.7,6.2,"Parker, Mitchell",607208,680730,,ball,,,,,12,Trea Turner strikes out swinging.,R,R,L,PHI,WSH,B,,,0,2,2024,0.29,1.57,0.57,3.97,,,,1,2,Bot,,,,,660688,,,-3.593267095919681,-137.02173232978197,-3.5575610475874724,4.546326139810593,33.580315910728615,-11.854266723305154,3.54,1.78,,,,94.0,2261,6.5,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,54.05,,,,,,,,18,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,151,0.0,0.013,,
SL,2024-08-15,84.6,2.15,5.68,"Parker, Mitchell",607208,680730,,foul,,,,,7,Trea Turner strikes out swinging.,R,R,L,PHI,WSH,S,,,0,2,2024,-0.66,0.52,-0.31,1.6,,,,1,2,Bot,,,,,660688,,,-4.453958627314074,-123.07800572081834,-4.187993431300926,-5.716794385635377,26.06736070161905,-26.2776445715462,3.48,1.69,230,97.4,14,85.1,2350,6.8,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.69,,,,,,,,18,3,Slider,4,0,4,0,0,4,4,0,Standard,Standard,311,0.0,0.0,62.02784,8.29159
FF,2024-08-15,94.3,1.57,6.14,"Parker, Mitchell",607208,680730,,foul,,,,,8,Trea Turner strikes out swinging.,R,R,L,PHI,WSH,S,,,0,1,2024,0.31,1.5,0.17,2.01,,,,1,2,Bot,,,,,660688,,,-4.351103772036881,-137.04454195991246,-8.34620735136361,4.923942563086181,32.424782691116896,-11.617072379732516,3.48,1.69,253,80.3,31,94.4,2305,6.6,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.93,,,,,,,,18,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,162,0.0,-0.036,74.45862,7.05142
FF,2024-08-15,94.7,1.56,6.21,"Parker, Mitchell",607208,680730,,called_strike,,,,,3,Trea Turner strikes out swinging.,R,R,L,PHI,WSH,S,,,0,0,2024,0.34,1.52,0.51,3.23,,,,1,2,Bot,,,,,660688,,,-3.5296000656594724,-137.72279989590012,-5.4424930245438095,5.174344947984356,33.55673422530001,-11.906307976733649,3.75,1.83,,,,94.6,2283,6.5,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,54.0,,,,,,,,18,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,155,0.0,-0.024,,
FF,2024-08-15,93.7,1.61,6.15,"Parker, Mitchell",656941,680730,field_out,hit_into_play,,,,,3,Kyle Schwarber pops out to first baseman Andrés Chaparro.,R,L,L,PHI,WSH,X,3,popup,0,0,2024,0.33,1.51,0.6,2.84,,,,0,2,Bot,147.21,167.92,,,660688,,,-3.363600244513498,-136.33882763709457,-6.201384803968519,4.873336633885866,31.803907436976875,-12.174285686031064,3.37,1.57,99,80.9,69,94.5,2320,6.9,745545,680730,660688,665953,671277,677588,682928,695578,696285,669743,53.61,0.003,0.003,0.0,1,0,0,3,17,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,158,-0.008,-0.229,86.20848,7.49318
ST,2024-08-15,85.5,-2.23,5.21,"Wheeler, Zack",669743,554430,field_out,hit_into_play,,,,,14,"Alex Call grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,R,R,PHI,WSH,X,4,ground_ball,3,2,2024,1.03,0.01,0.83,1.64,,671277,,2,2,Top,156.85,150.39,,,592663,,,5.246226957051833,-124.42208522407878,-2.115802335154753,9.513508768613129,26.406499632541536,-31.88458447819692,3.37,1.65,15,87.7,-5,86.8,2542,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.24,0.203,0.215,0.0,1,0,0,2,16,6,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,69,0.021,-0.342,57.14197,6.44714
SI,2024-08-15,94.1,-2.11,5.34,"Wheeler, Zack",669743,554430,,called_strike,,,,,5,"Alex Call grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,R,R,PHI,WSH,S,,,3,1,2024,-1.4,0.5,-0.08,2.53,,671277,,2,2,Top,,,,,592663,,,8.510956744687896,-136.82070091888056,-2.766319585745001,-19.46358578362409,27.439654782575943,-25.44559724920613,3.37,1.68,,,,95.9,2307,7.2,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.35,,,,,,,,16,5,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,225,0.0,-0.061,,
SI,2024-08-15,93.9,-2.09,5.24,"Wheeler, Zack",669743,554430,,ball,,,,,13,"Alex Call grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,R,R,PHI,WSH,B,,,2,1,2024,-1.43,0.55,-1.86,2.52,,671277,,2,2,Top,,,,,592663,,,3.839657707738519,-136.69982952370282,-2.580635229927542,-18.73706351026346,29.26390474273177,-24.93932767261705,3.54,1.73,,,,95.7,2093,7.2,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.26,,,,,,,,16,4,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,226,0.0,0.049,,
SI,2024-08-15,95.1,-2.05,5.33,"Wheeler, Zack",669743,554430,,called_strike,,,,,11,"Alex Call grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,R,R,PHI,WSH,S,,,2,0,2024,-1.3,0.65,-0.91,3.3,,671277,,2,2,Top,,,,,592663,,,6.028841788448692,-138.50960897396,-1.1843084686250216,-18.07303531494149,29.38472306760057,-23.668637071236542,3.57,1.7,,,,97.1,2233,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.22,,,,,,,,16,3,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,225,0.0,-0.029,,
ST,2024-08-15,85.2,-2.07,5.29,"Wheeler, Zack",669743,554430,,blocked_ball,,,,,14,"Alex Call grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,R,R,PHI,WSH,B,,,1,0,2024,0.86,0.02,1.13,0.69,,671277,,2,2,Top,,,,,592663,,,5.850729345537065,-123.86899193089243,-4.466679872644349,7.374144186676963,28.582173557781623,-31.21997916464102,3.49,1.75,,,,85.7,2535,7.0,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.48,,,,,,,,16,2,Sweeper,4,0,0,4,0,4,0,4,Standard,Standard,77,0.0,0.027,,
FF,2024-08-15,95.3,-2.01,5.44,"Wheeler, Zack",669743,554430,,ball,,,,,12,"Alex Call grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",R,R,R,PHI,WSH,B,,,0,0,2024,-0.71,1.15,0.94,3.15,,671277,,2,2,Top,,,,,592663,,,9.53068016687887,-138.55444025797996,-3.000216059722899,-11.31439614801024,30.94654855176975,-16.93065903736276,3.49,1.78,,,,97.1,2467,7.3,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.16,,,,,,,,16,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,222,0.0,0.02,,
FF,2024-08-15,94.6,-2.05,5.43,"Wheeler, Zack",660688,554430,field_out,hit_into_play,,,,,3,Keibert Ruiz flies out to right fielder Nick Castellanos.,R,L,R,PHI,WSH,X,9,fly_ball,1,1,2024,-0.83,0.96,0.49,3.1,,671277,,1,2,Top,151.56,99.38,,,592663,,,8.62217718058434,-137.51696304822585,-2.546653463001604,-12.469418266675524,29.72190161544113,-19.632418848846584,3.37,1.52,258,75.1,36,96.2,2397,7.2,745545,554430,592663,547180,681082,664761,607208,642215,679032,592206,53.31,0.163,0.172,0.0,1,0,0,3,15,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,228,0.024,-0.31,67.83272,6.63951
